1,2,3,y
1,-1.1625,0.22443,one
1,-1.4721,0.50252,one
1,-1.8947,0.93635,one
1,-1.8869,0.94071,one
1,-1.9276,0.95583,one
1,-1.9,0.9541,one
1,-1.8741,0.93147,one
1,-1.6332,0.72505,one
1,-1.9233,0.95011,one
1,-1.8974,0.92157,one
1,-1.8409,0.90585,one
1,-1.8597,0.91359,one
1,-1.8419,0.87658,one
1,-1.7204,0.81282,one
1,-1.7648,0.85172,one
1,-1.9472,0.95208,one
1,-1.8732,0.96118,one
1,-1.8059,0.86595,one
1,-1.4645,0.52982,one
1,-1.4007,0.47222,one
1,-1.7086,0.77841,one
1,-1.6197,0.69861,one
1,-1.7132,0.77392,one
1,-1.4372,0.74652,one
1,-1.5045,0.55691,one
1,-0.98747,0.37811,one
1,-1.8621,0.89407,one
1,-1.6543,0.66943,one
1,-1.3342,0.35985,one
1,-1.5683,0.58694,one
1,-1.5387,0.61877,one
1,-1.6117,0.6792,one
1,-1.8325,0.8683,one
1,-1.8089,0.89175,one
1,-1.8268,0.9155,one
1,-1.8422,0.92001,one
1,-1.856,0.94254,one
1,-1.8965,0.96923,one
1,-1.9299,0.97075,one
1,-1.8744,0.89344,one
1,-1.9299,0.96535,one
1,-1.7911,0.82248,one
1,-1.9357,0.97671,one
1,-1.592,0.76049,one
1,-1.448,0.64584,one
1,-1.8427,0.89835,one
1,-1.8293,0.90278,one
1,-1.8659,0.91649,one
1,-1.7641,0.82495,one
1,-1.8667,0.90026,one
1,-1.5491,0.78164,one
1,-1.406,0.64286,one
1,-1.7229,0.7942,one
1,-1.5067,0.62661,one
1,-1.3564,0.48083,one
1,-1.6884,0.78282,one
1,-1.671,0.73048,one
1,-1.677,0.73546,one
1,-1.7585,0.80486,one
1,-1.6214,0.67927,one
1,-1.6657,0.72413,one
1,-1.1209,0.64479,two
1,-1.1443,0.51647,two
1,-1.0884,0.50715,two
1,-0.91085,-0.02267,two
1,-1.4902,0.53707,two
1,-0.66808,0.06579,two
1,-1.2721,0.3033,two
1,-1.5451,0.58721,two
1,-1.5882,0.6143,two
1,-1.3725,0.41385,two
1,-1.1227,0.18648,two
1,-1.5818,0.67987,two
1,-1.6179,0.70335,two
1,-0.6528,-0.29471,two
1,-1.2898,0.3189,two
1,-1.7008,0.72926,two
1,-1.2001,0.24501,two
1,-1.3342,0.38095,two
1,-0.73212,-0.12006,two
1,-0.76581,-0.077988,two
1,-1.4125,0.4871,two
1,-1.5832,0.61938,two
1,-1.3086,0.35402,two
1,-1.4817,0.50465,two
1,-1.304,0.3252,two
1,-1.1373,0.16586,two
1,-1.3658,0.38782,two
1,-1.183,0.40112,two
1,-1.1394,0.31318,two
1,-1.1711,0.33339,two
1,-0.29217,0.15356,two
1,-0.28697,-0.60236,two
1,-0.19907,-0.48795,two
1,-0.84314,0.055999,two
1,-0.74071,-0.086513,two
1,-0.79543,0.025307,two
1,-1.156,0.24691,two
1,-1.2941,0.36097,two
1,-1.2651,0.38437,two
1,-1.2482,0.34022,two
1,-1.2752,0.38985,two
1,-0.55656,-0.39072,two
1,-1.0934,0.13543,two
1,-1.2926,0.44924,two
1,-1.0282,0.17056,two
1,-0.76304,-0.20018,two
1,-0.64294,-0.30846,two
1,-0.65795,-0.30628,two
1,-1.029,0.039067,two
1,-1.7506,0.78525,two
1,-1.7733,0.80427,two
1,-0.8106,0.031354,two
1,-0.59301,-0.27538,two
1,-1.1094,0.28836,two
1,-1.1929,0.33893,two
1,-1.887,0.90881,two
1,-1.8806,0.89426,two
1,-1.634,0.65786,two
1,-1.0369,0.098882,two
1,-1.1823,0.22397,two
1,-0.51069,0.10832,two
1,-0.97025,0.027814,two
1,-1.0672,0.13067,two
1,-1.5931,0.61331,two
1,-1.6833,0.71416,two
1,-1.389,0.41838,two
1,-0.95869,0.016301,two
1,-0.717,-0.23425,two
1,-1.1307,0.16854,two
1,-0.87786,0.26144,two
1,-1.9372,0.96825,two
1,-1.9285,0.96352,two
1,-1.528,0.5375,two
1,-1.5517,0.6064,two
1,-1.0881,0.12207,two
1,-0.9897,0.054859,two
1,-1.5789,0.59986,two
1,-1.4137,0.43154,two
1,-1.5703,0.59307,two
1,-1.5923,0.61065,two
1,-1.5648,0.59114,two
1,-0.66184,-0.11243,two
1,-1.0882,0.15822,two
1,-0.77758,0.6571,two
1,-0.97135,0.70275,two
1,-0.90546,-0.019418,two
1,-0.99641,0.065437,two
1,-1.3746,0.57809,two
1,-1.477,0.50427,two
1,-1.7094,0.72873,two
1,-0.54783,-0.20806,two
1,-0.1951,-0.42841,two
1,-0.84711,-0.053136,two
1,-0.95991,0.037762,two
1,-1.6097,0.67796,two
1,-1.2217,0.70264,two
1,-1.1187,0.38136,two
1,-0.28633,0.16557,two
1,-0.74062,-0.15172,two
1,-1.5556,0.59219,two
1,-1.5307,0.5659,two
1,-1.7146,0.74382,two
1,-1.6907,0.70834,two
1,-1.1233,0.19753,two
1,-1.0488,0.19041,two
1,-0.95,0.059563,two
1,-0.83175,-0.056297,two
1,-1.8152,0.83381,two
1,-1.817,0.83322,two
1,-1.7379,0.75663,two
1,-1.8856,0.91143,two
1,-1.5435,0.58918,two
1,-0.70796,-0.25551,two
1,-1.133,0.16474,two
1,-1.3054,0.34938,two
1,-1.4102,0.45536,two
1,-1.6075,0.7705,two
1,-1.1605,0.20473,two
1,-1.1694,0.21518,two
1,-1.2578,0.31482,two
1,-1.0389,0.17294,two
1,-1.2215,0.31659,two
1,-1.9109,0.93146,two
1,-1.9186,0.94551,two
1,-1.9441,0.95601,two
1,-1.9323,0.94407,two
1,-1.9259,0.94997,two
1,-0.45993,-0.41827,two
1,-1.4729,0.48331,two
1,-1.8307,0.8398,two
1,-1.3142,0.32782,two
1,-1.3145,0.33494,two
1,-1.3545,0.36963,two
1,-1.4979,0.52944,two
1,-1.601,0.72262,two
1,-1.1152,0.25035,two
1,-1.719,0.78097,two
1,-1.7497,0.80715,two
1,-0.65569,-0.19361,two
1,-1.1756,0.27009,two
1,-1.7457,0.75697,two
1,-1.2918,0.31542,two
1,-1.2107,0.2477,two
1,-1.0432,0.12711,two
1,-0.84336,-0.097071,two
1,-1.3922,0.46731,two
1,-1.2409,0.30154,two
1,-1.2449,0.31304,two
1,-1.4395,0.46526,two
1,-0.7013,-0.10653,two
1,-0.71356,-0.22746,two
1,-1.197,0.2541,two
1,-1.246,0.29815,two
1,-0.84324,-0.077545,two
1,-0.99607,0.19957,two
1,-0.55767,-0.33772,two
1,-0.81121,0.042738,two
1,-1.4828,0.51515,two
1,-1.5491,0.58495,two
1,-1.1419,0.18899,two
1,-1.099,0.16551,two
1,-1.0412,0.092015,two
1,-1.152,0.20956,two
1,-1.7479,0.79845,two
1,-1.6701,0.73766,two
1,-1.6491,0.75306,two
1,-0.23235,0.090416,two
1,-0.32365,0.053035,two
1,0.34191,0.13153,two
1,-0.056076,0.059192,two
1,-0.68967,-0.16819,two
1,-1.0241,0.20386,two
1,-0.90355,-0.066375,two
1,-1.0746,0.10893,two
1,-1.3257,0.35729,two
1,-1.2172,0.24643,two
1,-0.96526,-0.0033208,two
1,-0.82017,0.33494,two
1,-0.93454,0.37112,two
1,-1.2404,0.32601,two
1,-0.86505,-0.086059,two
1,-0.95665,0.0022077,two
1,-1.3856,0.45143,two
1,-1.339,0.36765,two
1,-1.5068,0.53418,two
1,-1.7078,0.73342,two
1,-0.91371,-0.00365,two
1,-0.74716,0.28555,two
1,-0.56426,0.14662,two
1,-0.55855,0.055803,two
1,-0.86897,0.00080597,two
1,-0.7494,-0.14052,two
1,-0.98104,0.041496,two
1,-1.3547,0.39448,two
1,-1.3123,0.40047,two
1,-1.218,0.81466,two
1,-1.8668,0.88397,two
1,-1.141,0.21899,two
1,-1.8601,0.87515,two
1,-1.9133,0.93338,two
1,-1.8843,0.91371,two
1,-1.1762,0.2449,two
1,-0.53569,-0.3535,two
1,-1.2109,0.28432,two
1,-1.0358,0.14977,two
1,-0.86063,-0.0024458,two
1,-1.8511,0.86543,two
1,-1.5178,0.59577,two
1,-1.634,0.6892,two
1,-1.3135,0.46005,two
1,-1.5332,0.61938,two
1,-0.96696,0.076464,two
1,-1.6766,0.72601,two
1,-1.4991,0.56059,two
1,-1.5194,0.60731,two
1,-1.5308,0.58552,two
1,-1.131,0.32877,two
1,-1.7299,0.77943,two
1,-1.8612,0.87654,two
1,-1.5938,0.63283,two
1,-1.5721,0.61942,two
1,-1.1509,0.23236,two
1,-1.4175,0.51398,two
1,-1.3768,0.53845,two
1,-1.3183,0.34448,two
1,-1.9046,0.93447,two
1,-1.8778,0.91276,two
1,-1.904,0.93945,two
1,-1.9393,0.9707,two
1,-1.8622,0.89864,two
1,-1.0334,0.10392,two
1,-0.98959,0.071358,two
1,-1.7022,0.71847,two
1,-1.8504,0.85385,two
1,-1.3773,0.43986,two
1,-1.2843,0.34106,two
1,-1.4949,0.568,two
1,-1.3154,0.40191,two
1,-0.59759,-0.038046,two
1,-1.1639,0.16577,two
1,-1.555,0.58046,two
1,-1.45,0.47442,two
1,-1.6401,0.66809,two
1,-1.3406,0.37027,two
1,-1.5071,0.54595,two
1,-1.1058,0.17861,two
1,-1.4016,0.47045,two
1,-1.2158,0.29757,two
1,-1.3511,0.42792,two
1,-1.43,0.58953,two
1,-1.4894,0.66675,two
1,-1.7109,0.73721,two
1,-1.4343,0.47204,two
1,-1.1923,0.22671,two
1,-0.74851,-0.17412,two
1,-1.0708,0.13741,two
1,-0.72769,-0.17847,two
1,-1.4223,0.47761,two
1,-1.4171,0.51399,two
1,-1.2047,0.26588,two
1,-1.3476,0.41732,two
1,-1.3476,0.41732,two
1,-1.2047,0.26588,two
1,-1.2688,0.30982,two
1,-1.0498,0.30958,two
1,-0.80205,-0.1496,two
1,-1.2979,0.37698,two
1,-1.4219,0.51349,two
1,-1.7154,0.76356,two
1,-1.3407,0.37716,two
1,-1.6399,0.68053,two
1,-1.6174,0.6901,two
1,-1.1012,0.31177,two
1,-0.29587,0.026648,two
1,-1.2588,0.3235,two
1,-0.96426,0.15643,two
1,-1.728,0.76066,two
1,-1.5898,0.63457,two
1,-1.5146,0.56287,two
1,-1.6632,0.70447,two
1,-1.5779,0.62113,two
1,-0.18808,0.075656,two
1,-0.45724,-0.0067215,two
1,-1.5688,0.71735,two
1,-1.3457,0.38769,two
1,-1.4767,0.51458,two
1,-1.7459,0.76535,two
1,-1.7847,0.80769,two
1,-1.7736,0.79639,two
1,-1.6886,0.71872,two
1,-1.7976,0.81835,two
1,-0.83257,-0.11503,two
1,-1.7134,0.73926,two
1,-1.6913,0.72544,two
1,-1.5357,0.56084,two
1,-0.77421,-0.17418,two
1,-1.3198,0.36412,two
1,-1.5038,0.59426,two
1,-0.83508,0.12744,two
1,-1.4362,0.49518,two
1,-1.2985,0.42563,two
1,-0.5995,0.64555,two
1,-0.78041,0.0008678,two
1,-1.9005,0.91898,two
1,-1.9371,0.95463,two
1,-1.8668,0.89811,two
1,-1.9397,0.95567,two
1,-1.8656,0.88308,two
1,-1.1579,0.26067,two
1,-0.57406,0.039877,two
1,-1.0315,0.58851,two
1,-1.3118,0.35729,two
1,-1.2589,0.42059,two
1,-0.90838,0.11508,two
1,-1.0904,0.33086,two
1,-1.4044,0.54978,two
1,-0.96857,0.13851,two
1,-1.2175,0.27418,two
1,-1.3999,0.45579,two
1,-1.6975,0.73237,two
1,-1.5328,0.62805,two
1,-0.62882,0.30564,two
1,-0.96335,0.43681,two
1,-0.80967,0.342,two
1,-1.2636,0.2897,two
1,-1.6989,0.71089,two
1,-1.1371,0.16366,two
1,-1.4234,0.44492,two
1,-1.5335,0.55245,two
1,-1.1155,0.52795,two
1,-1.3558,0.40019,two
1,-1.3908,0.43624,two
1,-0.8452,-0.046426,two
1,-1.3003,0.43257,two
1,-1.488,0.56078,two
1,-1.6126,0.68324,two
1,-1.1057,0.38594,two
1,-1.3417,0.41261,two
1,-1.5902,0.64446,two
1,-1.6539,0.70924,two
1,-1.5637,0.64094,two
1,-1.6124,0.68843,two
1,-1.4786,0.58489,two
1,-1.4078,0.59418,two
1,-1.5377,0.68135,two
1,-1.5349,0.65216,two
1,-1.3935,0.53362,two
1,-0.9322,-0.02381,two
1,-1.838,0.85474,two
1,-1.7957,0.81382,two
1,-1.8776,0.89597,two
1,-1.8458,0.8687,two
1,-1.0099,0.12817,two
1,-1.1907,0.2583,two
1,-1.1018,0.17258,two
1,-1.5811,0.61988,two
1,-1.6136,0.65261,two
1,-1.0542,0.20664,two
1,-1.0736,0.32183,two
1,-1.0693,0.77421,two
1,-1.3661,0.63709,two
1,-1.1943,0.23628,two
1,-1.6684,0.69671,two
1,-1.2066,0.25799,two
1,-1.4808,0.50816,two
1,-1.6765,0.71961,two
1,-1.4437,0.48165,two
1,-1.5055,0.54543,two
1,-0.97409,0.11255,two
1,-1.1965,0.33114,two
1,-0.32455,-0.53742,two
1,-0.52425,-0.43636,two
1,-0.57007,-0.40442,two
1,-0.50643,-0.46926,two
1,-0.39753,-0.58092,two
1,-1.2015,0.30497,two
1,-1.2813,0.40275,two
1,-1.1342,0.16676,two
1,-1.2008,0.24514,two
1,-0.88591,-0.022986,two
1,-0.92449,-0.05106,two
1,-1.4164,0.43356,two
1,-1.4983,0.5555,two
1,-0.92644,0.099657,two
1,-0.62157,-0.0044651,two
1,-1.4997,0.58095,two
1,-1.6289,0.67116,two
1,-1.4166,0.48008,two
1,-1.9196,0.94601,two
1,-1.8886,0.91476,two
1,-1.8509,0.87971,two
1,-1.8318,0.86153,two
1,-1.2928,0.32011,two
1,-0.9751,0.030496,two
1,-0.78035,-0.11312,two
1,-0.98139,0.29615,two
1,-0.65373,0.17438,two
1,-0.89455,0.23652,two
1,-0.38412,0.25138,two
1,-0.59349,-0.30184,two
1,-0.70072,-0.21562,two
1,-1.3746,0.51866,two
1,-1.3468,0.44779,two
1,-1.7227,0.73247,two
1,-1.7158,0.73536,two
1,-1.086,0.17072,two
1,-1.5648,0.59968,two
1,-1.4378,0.471,two
1,-1.3888,0.41663,two
1,-1.4202,0.44773,two
1,-0.73732,0.26713,two
1,-1.1913,0.52374,two
1,-0.85344,0.32156,two
1,-1.1397,0.36353,two
1,-1.8532,0.87998,two
1,-1.3449,0.42649,two
1,-1.4184,0.48372,two
1,-0.65319,-0.28209,two
1,-0.93369,0.023157,two
1,-1.164,0.2227,two
1,-0.79897,-0.081036,two
1,-0.94754,0.0041344,two
1,-0.93627,0.053096,two
1,-1.6157,0.68374,two
1,-1.115,0.16797,two
1,-0.87615,-0.070062,two
1,-1.3931,0.42472,two
1,-0.81699,-0.14099,two
1,-1.2223,0.31368,two
1,-0.81696,-0.061445,two
1,-1.3836,0.44833,two
1,-0.11586,0.0059087,two
1,-1.7487,0.77204,two
1,-1.7481,0.76745,two
1,-1.7951,0.83694,two
1,-1.7778,0.79239,two
1,-1.84,0.85177,two
1,-1.4905,0.54614,two
1,-1.3786,0.4173,two
1,-1.0727,0.44684,two
1,-0.70944,-0.046545,two
1,-1.0158,0.027394,two
1,-1.7703,0.80869,two
1,-1.8418,0.8676,two
1,-1.7984,0.83127,two
1,-1.8535,0.87499,two
1,-1.8742,0.8989,two
1,-1.3535,0.46562,two
1,-1.1072,0.18467,two
1,-0.52749,0.03978,two
1,-1.3997,0.43935,two
1,-1.4069,0.45528,two
1,-1.413,0.44861,two
1,-1.307,0.32764,two
1,-1.5203,0.53842,two
1,-0.91642,0.018587,two
1,-1.1659,0.39418,two
1,-1.1202,0.41058,two
1,-1.0258,0.18563,two
1,-1.1361,0.17228,two
1,-1.7258,0.76521,two
1,-1.2075,0.25766,two
1,-0.99793,0.093418,two
1,-0.98158,0.17096,two
1,-0.91902,0.044452,two
1,-1.5915,0.62026,two
1,-1.8451,0.86522,two
1,-1.3499,0.38227,two
1,-0.96619,0.010097,two
1,-1.6693,0.69139,two
1,-1.6678,0.69204,two
1,-1.6171,0.64208,two
1,-1.7403,0.7603,two
1,-1.6799,0.70136,two
1,-1.6675,0.69607,two
1,-0.5729,-0.17509,two
1,-1.3373,0.42334,two
1,-1.2595,0.38544,two
1,-0.67565,0.0069839,two
1,-0.88324,0.050343,two
1,-0.92176,0.11093,two
1,-1.0663,0.089866,two
1,-0.98942,0.030085,two
1,-0.50543,-0.18063,two
1,-0.59585,-0.093802,two
1,-0.6817,-0.15866,two
1,-1.1237,0.21175,two
1,-1.2643,0.3307,two
1,-1.6298,0.67166,two
1,-1.5137,0.56884,two
1,-1.5824,0.63476,two
1,-1.3641,0.48086,two
1,-1.3961,0.50451,two
1,-1.297,0.46672,two
1,-1.2623,0.43597,two
1,-1.2411,0.44216,two
1,-1.3778,0.45499,two
1,-1.143,0.30906,two
1,-1.5145,0.54788,two
1,-1.57,0.59616,two
1,-1.4743,0.59477,two
1,-1.0802,0.11855,two
1,-1.1862,0.2115,two
1,-1.2622,0.32358,two
1,-0.56588,-0.24252,two
1,-1.1765,0.35301,two
1,-0.89711,0.084135,two
1,-0.95097,0.17211,two
1,-0.73163,-0.12414,two
1,-1.4096,0.42935,two
1,-0.95299,0.0068355,two
1,-0.92536,-0.012522,two
1,-1.1002,0.15662,two
1,-1.4308,0.46774,two
1,-1.4119,0.44115,two
1,-1.2986,0.32885,two
1,-1.1548,0.19672,two
1,-1.1825,0.28445,two
1,-1.0282,0.072326,two
1,-1.6515,0.68935,two
1,-1.4194,0.45382,two
1,-1.6093,0.66064,two
1,-1.4187,0.45064,two
1,-1.2482,0.35658,two
1,-1.3274,0.47176,two
1,-0.65627,-0.13473,two
1,-1.0824,0.10681,two
1,-1.0619,0.088806,two
1,-0.89917,-0.068211,two
1,-0.48178,-0.30985,two
1,-1.6001,0.62156,two
1,-1.1957,0.24486,two
1,-1.532,0.60254,two
1,-0.98525,0.062632,two
1,-0.96769,0.041593,two
1,-1.3909,0.44532,two
1,-1.361,0.40311,two
1,-0.93897,-0.021746,two
1,-0.71975,-0.23752,two
1,-0.54829,-0.382,two
1,-0.58037,-0.37388,two
1,-1.0075,0.054566,two
1,-1.3999,0.44344,two
1,-1.1411,0.19735,two
1,-1.1916,0.21967,two
1,-0.9876,0.028613,two
1,-1.1566,0.18654,two
1,-1.3055,0.33679,two
1,-1.1858,0.21914,two
1,-1.3609,0.40808,two
1,-0.92798,-0.02874,two
1,-1.0995,0.15975,two
1,-1.5069,0.55142,two
1,-1.5224,0.57065,two
1,-1.0952,0.54484,two
1,-1.2561,0.59514,two
1,-1.1507,0.6636,two
1,-0.95879,0.018815,two
1,-1.2278,0.28315,two
1,-1.4562,0.51311,two
1,-1.5426,0.56682,two
1,-1.5898,0.60708,two
1,-1.6047,0.61956,two
1,-1.8285,0.84321,two
1,-1.8928,0.90657,two
1,-1.9014,0.91388,two
1,-1.6795,0.69427,two
1,-1.8673,0.88159,two
1,-1.6312,0.70241,two
1,0.15027,0.48582,two
1,-1.5685,0.60126,two
1,-1.3925,0.42486,two
1,-1.5307,0.55749,two
1,-1.4556,0.49824,two
1,-1.5788,0.60825,two
1,-1.3418,0.35288,two
1,-1.0618,0.073069,two
1,-0.60174,-0.37149,two
1,-1.5642,0.59676,two
1,-1.6426,0.65421,two
1,-1.4514,0.47214,two
1,-1.3879,0.41404,two
1,-1.3541,0.40914,two
1,-1.1178,0.18865,two
1,-1.1559,0.21114,two
1,-1.0539,0.20601,two
1,-1.1854,0.24123,two
1,-1.6625,0.72171,two
1,-1.5202,0.56624,two
1,-0.72556,-0.13853,two
1,-0.60279,-0.21745,two
1,-1.5351,0.59812,two
1,-1.29,0.36094,two
1,-1.521,0.57169,two
1,-1.3872,0.44857,two
1,-1.089,0.14577,two
1,-0.77665,0.29149,two
1,-1.1505,0.34031,two
1,-1.0912,0.43291,two
1,-1.0746,0.3254,two
1,-0.4859,0.24161,two
1,-1.7424,0.78808,two
1,-1.1415,0.17432,two
1,-0.85745,0.16013,two
1,-1.4488,0.70251,two
1,-0.86221,-0.12844,two
1,-0.79087,-0.08195,two
1,-1.9732,0.98527,two
1,-1.9189,0.93299,two
1,-1.9592,0.97006,two
1,-1.947,0.96299,two
1,-1.796,0.81434,two
1,-0.83858,-0.094077,two
1,-1.4976,0.54707,two
1,-1.0708,0.11032,two
1,-0.93436,-0.043324,two
1,-1.6406,0.6828,two
1,-1.0851,0.23115,two
1,-0.71615,-0.12258,two
1,-1.1603,0.43962,two
1,-1.7923,0.8406,two
1,-1.3052,0.348,two
1,-1.4401,0.47259,two
1,-1.0975,0.18431,two
1,-1.1395,0.18731,two
1,-1.6079,0.64541,two
1,-1.2014,0.26317,two
1,-1.5501,0.56541,two
1,-1.8804,0.8985,two
1,-1.5621,0.58192,two
1,-1.8492,0.86752,two
1,-1.8048,0.82233,two
1,-1.9795,0.99449,two
1,-1.9382,0.95155,two
1,-1.9741,0.9886,two
1,-1.9573,0.97286,two
1,-1.966,0.98247,two
1,-0.9936,0.015549,two
1,-0.99685,0.02101,two
1,-0.76933,-0.10395,two
1,-0.9659,0.047719,two
1,-0.78133,0.42013,two
1,-1.6759,0.69476,two
1,-0.95102,0.014014,two
1,-1.6546,0.68448,two
1,-1.6124,0.64215,two
1,-1.1888,0.24526,two
1,-1.241,0.28114,two
1,-0.65046,-0.14517,two
1,-0.7967,-0.11768,two
1,-1.3102,0.38583,two
1,-1.3411,0.38761,two
1,-0.96014,0.13622,two
1,-1.1694,0.29738,two
1,-1.1332,0.25273,two
1,-1.4807,0.54185,two
1,-0.87165,-0.032044,two
1,-1.1206,0.20163,two
1,-1.0652,0.1921,two
1,-0.76961,-0.11707,two
1,-1.1603,0.25029,two
1,-1.0462,0.17223,two
1,-0.98611,0.22909,two
1,-0.79461,-0.071272,two
1,-1.2185,0.38876,two
1,-0.41053,0.00069958,two
1,-0.43789,0.048326,two
1,-0.29685,0.10739,two
1,-1.162,0.19901,two
1,-1.6468,0.68021,two
1,-1.4503,0.4694,two
1,-1.2074,0.28195,two
1,-1.8882,0.90568,two
1,-1.3756,0.43614,two
1,-1.2808,0.34571,two
1,-1.5636,0.66636,two
1,-0.88876,0.12191,two
1,-1.8196,0.87087,two
1,-1.5662,0.64636,two
1,-1.5677,0.65987,two
1,-1.5151,0.66964,two
1,-1.1463,0.26292,two
1,-1.1331,0.24188,two
1,0.12189,0.092603,two
1,-0.10335,-0.028355,two
1,0.042497,0.014788,two
1,-1.0519,0.15408,two
1,-1.2662,0.35337,two
1,-1.1257,0.20287,two
1,-0.66983,-0.23359,two
1,-0.82456,-0.12416,two
1,-0.75747,0.073049,two
1,-0.78575,0.012081,two
1,-1.3098,0.40348,two
1,-1.2287,0.33897,two
1,-1.5276,0.54804,two
1,-1.3876,0.42954,two
1,-1.1012,0.34137,two
1,-1.2952,0.42013,two
1,-1.6857,0.72106,two
1,-1.8295,0.86926,two
1,-1.6865,0.73096,two
1,-1.9515,0.97223,two
1,-0.86103,0.77698,two
1,-0.39471,-0.47603,two
1,-1.0102,0.21747,two
1,-0.98024,0.13377,two
1,-1.2105,0.43157,two
1,-0.93007,-0.016878,two
1,-1.3964,0.4378,two
1,-1.9016,0.92601,two
1,-1.7088,0.75564,two
1,-1.681,0.71514,two
1,-1.6562,0.68981,two
1,-0.69936,-0.014079,two
1,-0.73525,0.20127,two
1,-1.2343,0.26315,two
1,-1.5626,0.6075,two
1,-1.3703,0.40637,two
1,-1.3339,0.43258,two
1,-1.333,0.5176,two
1,-1.6079,0.68021,two
1,-1.5002,0.62845,two
1,-1.3952,0.45948,two
1,-1.1005,0.2436,two
1,-1.2738,0.36969,two
1,-0.77674,0.43602,two
1,-0.58348,0.61338,two
1,-0.90785,-0.0091183,two
1,-1.1233,0.15083,two
1,-1.6911,0.73741,two
1,-1.1978,0.26007,two
1,-1.4097,0.47721,two
1,-1.8978,0.93387,two
1,-1.8133,0.85877,two
1,-1.8788,0.91101,two
1,-1.8591,0.90267,two
1,-1.8531,0.88864,two
1,-1.7381,0.76216,two
1,-1.8721,0.89232,two
1,-1.0174,0.065551,two
1,-1.3318,0.36005,two
1,-1.3966,0.42102,two
1,-0.7713,-0.15359,two
1,-1.7259,0.75708,two
1,-1.3018,0.54504,two
1,-1.2711,0.52648,two
1,-1.2089,0.38716,two
1,-0.61771,-0.32756,two
1,-1.1228,0.27176,two
1,-1.2696,0.339,two
1,-1.3529,0.38908,two
1,-1.4453,0.48407,two
1,-0.96677,0.055557,two
1,-1.3777,0.42625,two
1,-1.4103,0.44832,two
1,-1.3742,0.41155,two
1,-1.779,0.7975,two
1,-1.5667,0.58646,two
1,-1.6952,0.72128,two
1,-1.7826,0.81186,two
1,-1.058,0.092425,two
1,-0.94748,0.0010834,two
1,-1.0224,0.093751,two
1,-1.8023,0.84812,two
1,-1.153,0.26274,two
1,-1.0093,0.1301,two
1,-0.86175,0.11513,two
1,-1.4442,0.59672,two
1,-0.89414,0.021443,two
1,-1.046,0.11878,two
1,-1.9659,0.98128,two
1,-1.8964,0.91625,two
1,-1.7842,0.82122,two
1,-1.9118,0.93088,two
1,-1.9459,0.96238,two
1,-1.5277,0.57724,two
1,-1.07,0.12544,two
1,-1.2761,0.4153,two
1,-1.3513,0.39563,two
1,-1.3338,0.37535,two
1,-1.7666,0.80565,two
1,-1.8802,0.90897,two
1,-1.8714,0.9,two
1,-1.9057,0.93678,two
1,-1.8119,0.84896,two
1,-1.6034,0.64574,two
1,-1.5508,0.60915,two
1,-1.5618,0.60298,two
1,-1.6666,0.71656,two
1,-1.6119,0.65002,two
1,-1.4236,0.48946,two
1,-1.7589,0.79714,two
1,-1.2202,0.33027,two
1,-1.5288,0.56921,two
1,-1.6467,0.68958,two
1,-1.5459,0.59116,two
1,0.092926,0.61969,two
1,-1.1425,0.2077,two
1,-1.7232,0.74381,two
1,-1.3471,0.38137,two
1,-1.1773,0.20974,two
1,-1.6101,0.63923,two
1,-1.6809,0.70899,two
1,-1.3795,0.45425,two
1,-1.2717,0.32601,two
1,-1.3716,0.61722,two
1,-0.70757,-0.20309,two
1,-0.65114,-0.19574,two
1,-0.77115,-0.15898,two
1,-0.53894,-0.32009,two
1,-0.42269,-0.32066,two
1,-0.64875,-0.066382,two
1,-0.9087,0.078251,two
1,-1.9081,0.95855,two
1,-1.9027,0.95761,two
1,-1.8628,0.96735,two
1,-1.917,0.97096,two
1,-1.9339,0.97913,two
1,-1.6592,0.70641,two
1,-1.5753,0.60846,two
1,-0.88465,0.093691,two
1,-0.9965,0.1323,two
1,-0.89529,0.062358,two
1,-0.77931,0.085864,two
1,-0.80244,0.081566,two
1,-1.39,0.41264,two
1,-1.6663,0.70302,two
1,-1.2818,0.53303,two
1,-0.83311,-0.10047,two
1,-1.9393,0.95563,two
1,-1.9238,0.93939,two
1,-1.9451,0.96124,two
1,-1.9223,0.93548,two
1,-1.9112,0.92797,two
1,-1.484,0.5416,two
1,-1.4588,0.50096,two
1,-1.7406,0.76431,two
1,-1.3592,0.41494,two
1,-1.6203,0.64882,two
1,-1.2961,0.50767,two
1,-0.47571,-0.46665,two
1,-0.90157,-0.036103,two
1,-1.0642,0.10578,two
1,-1.6952,0.72141,two
1,-1.5132,0.55744,two
1,-1.5619,0.83434,two
1,-1.6647,0.83263,two
1,-1.6832,0.85672,two
1,-1.5285,0.72571,two
1,-1.4457,0.6423,two
1,-1.2054,0.29888,two
1,-1.0232,0.09754,two
1,-0.75096,-0.095772,two
1,-1.1942,0.34133,two
1,-1.1046,0.22933,two
1,-0.91166,0.015163,two
1,-1.0728,0.16343,two
1,-1.3849,0.5257,two
1,-1.2748,0.3854,two
1,-1.4063,0.53475,two
1,-0.7096,-0.20417,two
1,-0.68516,-0.18434,two
1,-0.80167,-0.12921,two
1,-1.3628,0.49498,two
1,-1.0109,0.17581,two
1,-1.5396,0.57087,two
1,-0.81805,-0.15184,two
